profile_index,profile_id,valid_time,latitude,longitude,region_name,source_name,climate_regime,surface_type,season_label,sample_group,surface_temperature_k,min_temperature_k,max_temperature_k,mean_temperature_k,lower_layer_mean_temperature_k,upper_layer_mean_temperature_k,mean_h2o_vmr,lower_layer_mean_h2o_vmr,upper_layer_mean_h2o_vmr,min_h2o_vmr,max_h2o_vmr,evaluation_split,profile_class,noise_case,feature_case,model_name,target_name,y_true_k,y_pred_k,residual_k,tb_obs_50_3,tb_obs_52_8,tb_obs_54_4,tb_obs_degraded_50_3,tb_obs_degraded_52_8,tb_obs_degraded_54_4
195,high_latitude_continental_2020_t00_loc15,2019-12-16T12:00:00.000000000,72.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc00,247.20753479003903,191.7935333251953,255.6595916748047,228.00610846442143,252.97825368245444,209.0562871297201,0.0003657640152833,0.0009544315982865,8.225130114326755e-06,4.574557613336953e-06,0.001166487032561,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,252.97825368245444,251.01060384477958,-1.9676498376748555,,240.3480732997801,223.48894291421956,,,
196,high_latitude_continental_2020_t00_loc16,2019-12-16T12:00:00.000000000,70.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc01,258.78564453125,192.10153198242188,258.78564453125,228.98400095346813,254.8896026611328,209.65015920003256,0.0003749466077727,0.0009625877974945,8.32560572909619e-06,4.574557613336953e-06,0.0012081443058639,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,254.8896026611328,255.2058115347289,0.3162088735960822,,242.8385951688972,222.75050160860684,,,
197,high_latitude_continental_2020_t00_loc17,2019-12-16T12:00:00.000000000,72.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc02,248.024658203125,191.47506713867188,255.84396362304688,228.03226780247044,253.31069056193036,208.79764302571616,0.0003732669946457,0.0009754550584652,8.225130114326755e-06,4.574557613336953e-06,0.0011852023549764,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,253.31069056193036,251.5587740352703,-1.751916526660068,,240.1710604149502,222.22516038774663,,,
198,high_latitude_continental_2020_t00_loc18,2019-12-16T12:00:00.000000000,70.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc03,258.28277587890625,191.7872467041016,258.28277587890625,228.89305857065565,254.88995361328125,209.35729556613495,0.0003997710435369,0.0010289763046273,8.359098054737316e-06,4.574557613336953e-06,0.001244369795597,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,254.88995361328125,257.45026066339767,2.560307050116421,,244.86577448943467,223.9905761059373,,,
199,high_latitude_continental_2020_t00_loc19,2019-12-16T12:00:00.000000000,72.0,94.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc04,248.5044708251953,191.09793090820312,255.8984375,228.01986694335935,253.50362396240237,208.5509914822049,0.0003868701719059,0.0010091544609484,8.258622414851522e-06,4.574557613336953e-06,0.0012111630421845,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,253.50362396240237,251.30003811166696,-2.203585850735408,,240.40644611768525,223.16061728817655,,,
200,high_latitude_continental_2020_t01_loc00,2020-01-16T12:00:00.000000000,64.0,90.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc00,258.3041381835937,199.82550048828125,258.3041381835937,233.46989729597763,254.9938176472982,218.82197994656036,0.0005577665076728,0.0015154946315637,8.135362767469268e-06,4.644668478689682e-06,0.0016794415184225,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,254.9938176472982,255.49638437899972,0.5025667317015348,,243.34555849953108,223.49330672809867,,,
201,high_latitude_continental_2020_t01_loc01,2020-01-16T12:00:00.000000000,64.0,92.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc01,258.5713195800781,199.9787750244141,258.5713195800781,233.4980563601932,254.9843266805013,218.94015587700736,0.0005494426265763,0.0014896239459024,8.101139576489429e-06,4.644668478689682e-06,0.0016461088674621,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,254.9843266805013,255.86189209903833,0.8775654185370172,,243.0397626639208,222.17793604374395,,,
202,high_latitude_continental_2020_t01_loc02,2020-01-16T12:00:00.000000000,66.0,90.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc02,257.3534545898437,197.7729339599609,257.3534545898437,232.5612512536951,254.02241897583008,217.95828501383463,0.0004990265089127,0.0013440342565503,7.861578668123076e-06,4.644668478689682e-06,0.0014702095797161,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,254.02241897583008,255.87589548318965,1.8534765073595736,,242.58816838690535,221.1026725777875,,,
203,high_latitude_continental_2020_t01_loc03,2020-01-16T12:00:00.000000000,66.0,92.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc03,256.8874206542969,197.88270568847656,256.8874206542969,232.4917825234903,253.65356953938803,218.1156997680664,0.0004891382144327,0.0013162676221835,7.82735623507578e-06,4.644668478689682e-06,0.00145231322867,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,253.65356953938803,255.00220522882188,1.3486356894338485,,242.39978155954736,222.05877123525232,,,
204,high_latitude_continental_2020_t01_loc04,2020-01-16T12:00:00.000000000,64.0,94.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc04,258.7639465332031,200.175537109375,258.7639465332031,233.53052376412057,254.95929718017575,219.0688018798828,0.0005425874494549,0.0014691032779247,8.101139576489429e-06,4.644668478689682e-06,0.0016454916265348,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,254.95929718017575,256.09165748955115,1.1323603093754002,,243.6894937235448,223.36163997310095,,,
205,high_latitude_continental_2020_t01_loc05,2020-01-16T12:00:00.000000000,64.0,98.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc00,256.4296875,200.75547790527344,256.4296875,233.36337115313555,254.08938852945963,219.3417409261068,0.000491604476193,0.0013102619238796,8.135361840367279e-06,4.644668478689682e-06,0.0015448849638249,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,254.08938852945963,253.84446503260787,-0.2449234968517544,,242.4516405355594,224.0165246875866,,,
206,high_latitude_continental_2020_t01_loc06,2020-01-16T12:00:00.000000000,64.0,96.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc01,257.9043884277344,200.4468688964844,257.9043884277344,233.41151222022805,254.41128794352213,219.196295844184,0.0005166014572933,0.0013902125031193,8.101139576489429e-06,4.644668478689682e-06,0.0015634005514138,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,254.41128794352213,255.44483496995258,1.0335470264304547,,243.1554803042278,223.13670982929037,,,
207,high_latitude_continental_2020_t01_loc07,2020-01-16T12:00:00.000000000,66.0,98.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc02,255.63433837890625,198.6552734375,255.95538330078125,232.4502472748628,253.01978174845377,218.52694956461588,0.0004207300958742,0.0011109927617097,7.793133344387866e-06,4.644668478689682e-06,0.0013665396895024,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,253.01978174845377,254.5669245953835,1.547142846929745,,242.40363341813512,222.784365448358,,,
208,high_latitude_continental_2020_t01_loc08,2020-01-16T12:00:00.000000000,66.0,96.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc03,256.6678771972656,198.34458923339844,256.6678771972656,232.42505583892,253.0988311767578,218.39001973470053,0.0004405987529922,0.0011693267381776,7.827356404245226e-06,4.644668478689682e-06,0.0013474115253323,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,253.0988311767578,255.51842425730962,2.419593080551806,,242.51828391989724,221.52687601935952,,,
209,high_latitude_continental_2020_t01_loc09,2020-01-16T12:00:00.000000000,68.0,98.0,siberia_east,high_latitude_continental_2020,high_latitude,continental,winter,siberia_east_loc04,255.2200927734375,196.80360412597656,257.0655517578125,231.58319091796875,251.9591458638509,217.73804558648004,0.0003462050424684,0.0008954322213274,7.587795896944449e-06,4.644668478689682e-06,0.0011277793963679,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,251.9591458638509,254.6533509444779,2.6942050806270004,,241.89204462447967,221.44604081250623,,,
210,high_latitude_continental_2020_t01_loc10,2020-01-16T12:00:00.000000000,72.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc00,251.67417907714844,192.8703765869141,259.89276123046875,230.51455812196477,252.2271931966146,215.42082129584415,0.0004121506001301,0.0011119138351628,7.724684544706648e-06,4.644668478689682e-06,0.0012875619865053,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,252.2271931966146,251.3896068083957,-0.837586388218881,,239.9551817483598,222.0226123175256,,,
211,high_latitude_continental_2020_t01_loc11,2020-01-16T12:00:00.000000000,70.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc01,258.1964416503906,194.22080993652344,259.0207824707031,231.24004178433805,253.1599324544271,216.2306637234158,0.0004095772757207,0.0010945795731973,7.656239224320433e-06,4.644668478689682e-06,0.0012073582253358,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,253.1599324544271,255.7861547769818,2.626222322554696,,242.80076500618625,221.76958062220012,,,
212,high_latitude_continental_2020_t01_loc12,2020-01-16T12:00:00.000000000,72.0,92.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc02,252.24790954589844,193.1189117431641,259.7933349609375,230.5298387682116,252.15850067138672,215.55878448486328,0.0004022811075405,0.0010820989170639,7.690461808795619e-06,4.644668478689682e-06,0.0012665848475065,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,252.15850067138672,251.19613851401817,-0.9623621573685455,,239.7933236030061,221.9448081645276,,,
213,high_latitude_continental_2020_t01_loc13,2020-01-16T12:00:00.000000000,70.0,92.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc03,260.1620178222656,194.45899963378903,260.1620178222656,231.5382974985484,253.92352040608725,216.3915295071072,0.0003681201574241,0.0009719410178699,7.656239224320433e-06,4.644668478689682e-06,0.001118526513626,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,253.92352040608725,257.4224757240375,3.498955317950248,,243.7813924123304,221.4771655756464,,,
214,high_latitude_continental_2020_t01_loc14,2020-01-16T12:00:00.000000000,68.0,90.0,arctic_continental_west,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_west_loc04,257.127685546875,195.9316253662109,258.0907897949219,231.73774925438133,253.19203821818036,217.1311806572808,0.0004311987260658,0.0011522067442615,7.69046389822993e-06,4.644668478689682e-06,0.0013005187555238,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,253.19203821818036,254.3952193837976,1.2031811656172522,,242.0227985648948,222.14322241879077,,,
215,high_latitude_continental_2020_t01_loc15,2020-01-16T12:00:00.000000000,72.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc00,252.1671295166016,193.84799194335935,259.2983093261719,230.7320346316776,252.3195355733236,215.9971923828125,0.0003836780952256,0.0010275125639279,7.72468402614054e-06,4.644668478689682e-06,0.0012295677562769,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,252.3195355733236,252.62119515360664,0.3016595802830295,,240.08846421815983,220.38633888034096,,,
216,high_latitude_continental_2020_t01_loc16,2020-01-16T12:00:00.000000000,70.0,98.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc01,260.3111267089844,195.349609375,260.3111267089844,231.85295269940352,254.37193552652997,216.86434088812933,0.0003487227892333,0.0009150589541717,7.587793216198306e-06,4.644668478689682e-06,0.0011012548068175,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,254.37193552652997,257.7898556711366,3.417920144606626,,243.52163956277315,220.2919851181697,,,
217,high_latitude_continental_2020_t01_loc17,2020-01-16T12:00:00.000000000,72.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc02,251.3013610839844,193.5538787841797,259.5717163085937,230.6185108906514,252.1427942911784,215.84645504421655,0.0003888459208329,0.0010436522095845,7.690461762262688e-06,4.644668478689682e-06,0.0012425234976021,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,252.1427942911784,250.64251274725342,-1.5002815439249844,,239.47888815037396,222.0629931235692,,,
218,high_latitude_continental_2020_t01_loc18,2020-01-16T12:00:00.000000000,70.0,96.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc03,258.5402526855469,195.01614379882807,258.6728210449219,231.56589404956716,253.7075958251953,216.7148666381836,0.0003516038789661,0.0009231721661448,7.587793201802771e-06,4.644668478689682e-06,0.0010691797904667,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,253.7075958251953,256.26820389447863,2.560608069283319,,242.67030468652771,220.68393287712905,,,
219,high_latitude_continental_2020_t01_loc19,2020-01-16T12:00:00.000000000,72.0,94.0,arctic_continental_east,high_latitude_continental_2020,high_latitude,continental,winter,arctic_continental_east_loc04,252.4053192138672,193.3571014404297,259.7291259765625,230.5649381070524,252.1355463663737,215.6972105238173,0.0003948464907186,0.0010604592674793,7.690461808795619e-06,4.644668478689682e-06,0.0012523947456021,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,252.1355463663737,250.61488675295033,-1.520659613423362,,239.24946288409,221.5669690674224,,,
220,high_latitude_continental_2020_t02_loc00,2020-02-15T12:00:00.000000000,64.0,90.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc00,260.2945556640625,200.3018798828125,260.2945556640625,234.432285205738,258.47552998860675,217.1711086697049,0.000675977252623,0.0018394466802281,7.96425242352917e-06,4.644668478689682e-06,0.0021104205139809,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,258.47552998860675,258.88538957337926,0.40985958477250506,,246.9483597721743,226.58464623495945,,,
221,high_latitude_continental_2020_t02_loc01,2020-02-15T12:00:00.000000000,64.0,92.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc01,260.1268005371094,200.492431640625,260.1268005371094,234.30599728146117,258.10098520914715,217.28272501627603,0.0006573219044088,0.0017874731674924,7.827361637238111e-06,4.644668478689682e-06,0.0020597778102415,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,258.10098520914715,259.5637642031056,1.462778993958466,,246.49827925655904,224.42558027305725,,,
222,high_latitude_continental_2020_t02_loc02,2020-02-15T12:00:00.000000000,66.0,90.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc02,259.1823425292969,198.22238159179688,259.1823425292969,233.6648736902185,257.4922218322754,216.41741773817276,0.0006313194048613,0.0017047321769783,8.03269579485695e-06,4.644668478689682e-06,0.0019282450318885,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,257.4922218322754,259.0781021892716,1.5858803569961992,,246.26027552323507,224.64974790165545,,,
223,high_latitude_continental_2020_t02_loc03,2020-02-15T12:00:00.000000000,66.0,92.0,siberia_west,high_latitude_continental_2020,high_latitude,continental,winter,siberia_west_loc03,258.5050354003906,198.3093719482422,259.2382507324219,233.48876417005383,256.91400782267254,216.54215155707465,0.0006100328519864,0.0016453138915288,7.964249851005459e-06,4.644668478689682e-06,0.0018479774840781,era5_leave_one_profile_out,ERA5,baseline_nedt,drop_50_3,linear_regression,lower_layer_mean_temperature_k,256.91400782267254,257.7773030317267,0.8632952090541721,,246.01234716369183,226.1669722089538,,,
