profile_index,profile_id,valid_time,latitude,longitude,region_name,source_name,climate_regime,surface_type,season_label,sample_group,frequency_ghz,tb_base_k,dTb_lower_k,dTb_upper_k,nedt_k,lower_ratio,upper_ratio,surface_temperature_k,min_temperature_k,max_temperature_k,mean_temperature_k,lower_layer_mean_temperature_k,upper_layer_mean_temperature_k,mean_h2o_vmr,lower_layer_mean_h2o_vmr,upper_layer_mean_h2o_vmr,min_h2o_vmr,max_h2o_vmr
127,lower_latitude_maritime_2020_t02_loc07,2020-08-16T12:00:00.000000000,14.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc02,54.4,245.08513679821098,0.09626263677438374,0.501937815245924,0.7,0.13751805253483393,0.7170540217798914,299.0407409667969,195.99583435058594,299.0407409667969,254.64049509409313,291.64099375406903,225.26529778374567,0.006797012708336064,0.01908703982312294,4.811317053823782e-05,4.644668478689682e-06,0.027974325192196083
128,lower_latitude_maritime_2020_t02_loc08,2020-08-16T12:00:00.000000000,14.0,306.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc03,50.3,290.6418283379278,0.22177631849922363,0.08455054968300146,0.3,0.7392543949974122,0.2818351656100049,299.220947265625,196.04139709472656,299.220947265625,254.64665180927997,291.7026112874349,225.23871527777777,0.006782529081679787,0.019059362733962353,4.88318353272758e-05,4.644668478689682e-06,0.02811142455195206
128,lower_latitude_maritime_2020_t02_loc08,2020-08-16T12:00:00.000000000,14.0,306.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc03,52.8,277.19600578624096,0.2919615955288464,0.17419384604363586,0.5,0.5839231910576927,0.3483876920872717,299.220947265625,196.04139709472656,299.220947265625,254.64665180927997,291.7026112874349,225.23871527777777,0.006782529081679787,0.019059362733962353,4.88318353272758e-05,4.644668478689682e-06,0.02811142455195206
128,lower_latitude_maritime_2020_t02_loc08,2020-08-16T12:00:00.000000000,14.0,306.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc03,54.4,245.06868942434306,0.0963003562858944,0.5019404878158866,0.7,0.13757193755127772,0.7170578397369809,299.220947265625,196.04139709472656,299.220947265625,254.64665180927997,291.7026112874349,225.23871527777777,0.006782529081679787,0.019059362733962353,4.88318353272758e-05,4.644668478689682e-06,0.02811142455195206
129,lower_latitude_maritime_2020_t02_loc09,2020-08-16T12:00:00.000000000,16.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc04,50.3,290.58668917750794,0.21355093733950525,0.0842303521545773,0.3,0.7118364577983509,0.2807678405152577,299.00347900390625,196.67726135253906,299.00347900390625,254.7091262404983,291.8066991170247,225.37242296006946,0.006322810776334014,0.017763059044695474,4.8181696499822543e-05,4.644668478689682e-06,0.027447823599436566
129,lower_latitude_maritime_2020_t02_loc09,2020-08-16T12:00:00.000000000,16.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc04,52.8,277.1856176972949,0.2878453431018215,0.17372507158802364,0.5,0.575690686203643,0.3474501431760473,299.00347900390625,196.67726135253906,299.00347900390625,254.7091262404983,291.8066991170247,225.37242296006946,0.006322810776334014,0.017763059044695474,4.8181696499822543e-05,4.644668478689682e-06,0.027447823599436566
129,lower_latitude_maritime_2020_t02_loc09,2020-08-16T12:00:00.000000000,16.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc04,54.4,245.0912035678548,0.09609314508767852,0.5019571767823834,0.7,0.13727592155382648,0.7170816811176906,299.00347900390625,196.67726135253906,299.00347900390625,254.7091262404983,291.8066991170247,225.37242296006946,0.006322810776334014,0.017763059044695474,4.8181696499822543e-05,4.644668478689682e-06,0.027447823599436566
130,lower_latitude_maritime_2020_t02_loc10,2020-08-16T12:00:00.000000000,20.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc00,50.3,290.8158858793037,0.21476947949645364,0.08407831402854526,0.3,0.7158982649881789,0.28026104676181757,299.4052734375,198.78575134277344,299.4052734375,254.7863196295661,291.9717025756836,225.6188973320855,0.00640993025341836,0.01798020142509806,5.153667209156313e-05,4.644668478689682e-06,0.028315522697199794
130,lower_latitude_maritime_2020_t02_loc10,2020-08-16T12:00:00.000000000,20.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc00,52.8,277.19199621556487,0.2886685853979998,0.17293743830367703,0.5,0.5773371707959996,0.34587487660735405,299.4052734375,198.78575134277344,299.4052734375,254.7863196295661,291.9717025756836,225.6188973320855,0.00640993025341836,0.01798020142509806,5.153667209156313e-05,4.644668478689682e-06,0.028315522697199794
130,lower_latitude_maritime_2020_t02_loc10,2020-08-16T12:00:00.000000000,20.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc00,54.4,244.90072080258534,0.09630385281209897,0.5017911450942165,0.7,0.1375769325887128,0.7168444929917379,299.4052734375,198.78575134277344,299.4052734375,254.7863196295661,291.9717025756836,225.6188973320855,0.00640993025341836,0.01798020142509806,5.153667209156313e-05,4.644668478689682e-06,0.028315522697199794
131,lower_latitude_maritime_2020_t02_loc11,2020-08-16T12:00:00.000000000,18.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc01,50.3,290.9855450961588,0.21484910159301762,0.08432453208320112,0.3,0.7161636719767255,0.28108177361067044,299.57305908203125,197.8557891845703,299.57305908203125,254.8038412558066,292.1077143351237,225.4777094523112,0.006404858067485299,0.01801592239195122,4.766802955922148e-05,4.644668478689682e-06,0.028455231934282673
131,lower_latitude_maritime_2020_t02_loc11,2020-08-16T12:00:00.000000000,18.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc01,52.8,277.34194928501273,0.2887924784415077,0.17341992385013327,0.5,0.5775849568830154,0.34683984770026655,299.57305908203125,197.8557891845703,299.57305908203125,254.8038412558066,292.1077143351237,225.4777094523112,0.006404858067485299,0.01801592239195122,4.766802955922148e-05,4.644668478689682e-06,0.028455231934282673
131,lower_latitude_maritime_2020_t02_loc11,2020-08-16T12:00:00.000000000,18.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc01,54.4,244.9748008345692,0.09632119074930756,0.5018151338408643,0.7,0.13760170107043937,0.7168787626298062,299.57305908203125,197.8557891845703,299.57305908203125,254.8038412558066,292.1077143351237,225.4777094523112,0.006404858067485299,0.01801592239195122,4.766802955922148e-05,4.644668478689682e-06,0.028455231934282673
132,lower_latitude_maritime_2020_t02_loc12,2020-08-16T12:00:00.000000000,20.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc02,50.3,290.72969067213,0.21383055111493832,0.08397816725965868,0.3,0.712768503716461,0.2799272241988623,299.2685852050781,198.66148376464844,299.2685852050781,254.7757956015097,291.93235270182294,225.64225599500867,0.006338310575479474,0.0178277372646831,4.773665115945547e-05,4.644668478689682e-06,0.028071886463671664
132,lower_latitude_maritime_2020_t02_loc12,2020-08-16T12:00:00.000000000,20.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc02,52.8,277.1400844323053,0.28824048821519455,0.17284971648905412,0.5,0.5764809764303891,0.34569943297810823,299.2685852050781,198.66148376464844,299.2685852050781,254.7757956015097,291.93235270182294,225.64225599500867,0.006338310575479474,0.0178277372646831,4.773665115945547e-05,4.644668478689682e-06,0.028071886463671664
132,lower_latitude_maritime_2020_t02_loc12,2020-08-16T12:00:00.000000000,20.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc02,54.4,244.88876627582098,0.09631885595069889,0.5017931529530699,0.7,0.13759836564385555,0.7168473613615285,299.2685852050781,198.66148376464844,299.2685852050781,254.7757956015097,291.93235270182294,225.64225599500867,0.006338310575479474,0.0178277372646831,4.773665115945547e-05,4.644668478689682e-06,0.028071886463671664
133,lower_latitude_maritime_2020_t02_loc13,2020-08-16T12:00:00.000000000,18.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc03,50.3,290.8606505882693,0.21394669373489705,0.08421291371342932,0.3,0.7131556457829902,0.2807097123780977,299.4218444824219,197.75843811035156,299.4218444824219,254.79074096679688,292.0365982055664,225.5033704969618,0.00636654426611114,0.017842134241677885,4.6025032858645296e-05,4.644668478689682e-06,0.028051481056222134
133,lower_latitude_maritime_2020_t02_loc13,2020-08-16T12:00:00.000000000,18.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc03,52.8,277.2698504905868,0.28817763453866974,0.1733186428352269,0.5,0.5763552690773395,0.3466372856704538,299.4218444824219,197.75843811035156,299.4218444824219,254.79074096679688,292.0365982055664,225.5033704969618,0.00636654426611114,0.017842134241677885,4.6025032858645296e-05,4.644668478689682e-06,0.028051481056222134
133,lower_latitude_maritime_2020_t02_loc13,2020-08-16T12:00:00.000000000,18.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc03,54.4,244.97349271006962,0.09621388279771281,0.5018096216277286,0.7,0.1374484039967326,0.7168708880396123,299.4218444824219,197.75843811035156,299.4218444824219,254.79074096679688,292.0365982055664,225.5033704969618,0.00636654426611114,0.017842134241677885,4.6025032858645296e-05,4.644668478689682e-06,0.028051481056222134
134,lower_latitude_maritime_2020_t02_loc14,2020-08-16T12:00:00.000000000,16.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc04,50.3,291.1828115174216,0.21764932584778762,0.08464326124521904,0.3,0.7254977528259587,0.28214420415073016,299.854736328125,196.94444274902344,299.854736328125,254.7850886164485,292.1002909342448,225.34825812445746,0.00650674286981889,0.018370648839989012,4.6640960946515076e-05,4.644668478689682e-06,0.028540727877531223
134,lower_latitude_maritime_2020_t02_loc14,2020-08-16T12:00:00.000000000,16.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc04,52.8,277.47375401887035,0.2903346512445637,0.1739432824711571,0.5,0.5806693024891274,0.3478865649423142,299.854736328125,196.94444274902344,299.854736328125,254.7850886164485,292.1002909342448,225.34825812445746,0.00650674286981889,0.018370648839989012,4.6640960946515076e-05,4.644668478689682e-06,0.028540727877531223
134,lower_latitude_maritime_2020_t02_loc14,2020-08-16T12:00:00.000000000,16.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc04,54.4,245.03548330076322,0.09643809268754922,0.5018515714813816,0.7,0.13776870383935602,0.7169308164019738,299.854736328125,196.94444274902344,299.854736328125,254.7850886164485,292.1002909342448,225.34825812445746,0.00650674286981889,0.018370648839989012,4.6640960946515076e-05,4.644668478689682e-06,0.028540727877531223
135,lower_latitude_maritime_2020_t02_loc15,2020-08-16T12:00:00.000000000,20.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc00,50.3,290.4320064261388,0.20666437524209869,0.08353668718081053,0.3,0.6888812508069957,0.2784556239360351,298.7549133300781,198.1685333251953,298.7549133300781,254.75334744840055,291.878667195638,225.68943447536893,0.005935002138002352,0.01666916033016296,4.0103118110832596e-05,4.644668478689682e-06,0.026977700981306696
135,lower_latitude_maritime_2020_t02_loc15,2020-08-16T12:00:00.000000000,20.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc00,52.8,277.0072079272188,0.2844894204172306,0.1725227262757585,0.5,0.5689788408344612,0.345045452551517,298.7549133300781,198.1685333251953,298.7549133300781,254.75334744840055,291.878667195638,225.68943447536893,0.005935002138002352,0.01666916033016296,4.0103118110832596e-05,4.644668478689682e-06,0.026977700981306696
135,lower_latitude_maritime_2020_t02_loc15,2020-08-16T12:00:00.000000000,20.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc00,54.4,244.9331152816933,0.09604379168166588,0.5019438435681991,0.7,0.13720541668809413,0.7170626336688559,298.7549133300781,198.1685333251953,298.7549133300781,254.75334744840055,291.878667195638,225.68943447536893,0.005935002138002352,0.01666916033016296,4.0103118110832596e-05,4.644668478689682e-06,0.026977700981306696
136,lower_latitude_maritime_2020_t02_loc16,2020-08-16T12:00:00.000000000,18.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc01,50.3,290.4798848100584,0.20918587017877144,0.08389761947864827,0.3,0.6972862339292382,0.27965873159549426,298.8191223144531,197.36904907226562,298.8191223144531,254.73666670515732,291.87901814778644,225.50647650824652,0.006099870056105032,0.017104470266380192,4.352637270438351e-05,4.644668478689682e-06,0.027307013334744428
136,lower_latitude_maritime_2020_t02_loc16,2020-08-16T12:00:00.000000000,18.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc01,52.8,277.0952352847183,0.2856278445740372,0.17317488325090835,0.5,0.5712556891480745,0.3463497665018167,298.8191223144531,197.36904907226562,298.8191223144531,254.73666670515732,291.87901814778644,225.50647650824652,0.006099870056105032,0.017104470266380192,4.352637270438351e-05,4.644668478689682e-06,0.027307013334744428
136,lower_latitude_maritime_2020_t02_loc16,2020-08-16T12:00:00.000000000,18.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc01,54.4,245.02275479573322,0.09600411096988637,0.5019449516442762,0.7,0.13714872995698055,0.7170642166346803,298.8191223144531,197.36904907226562,298.8191223144531,254.73666670515732,291.87901814778644,225.50647650824652,0.006099870056105032,0.017104470266380192,4.352637270438351e-05,4.644668478689682e-06,0.027307013334744428
137,lower_latitude_maritime_2020_t02_loc17,2020-08-16T12:00:00.000000000,20.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc02,50.3,290.52581957319575,0.2095086730491289,0.08366348612776164,0.3,0.6983622434970964,0.2788782870925388,298.93096923828125,198.3735809326172,298.93096923828125,254.7511654415646,291.8703893025716,225.68091922336154,0.006097507556727203,0.017136163968493365,4.267060754115681e-05,4.644668478689682e-06,0.027384741269777847
137,lower_latitude_maritime_2020_t02_loc17,2020-08-16T12:00:00.000000000,20.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc02,52.8,277.03704117076865,0.28595180287788935,0.17258286702229952,0.5,0.5719036057557787,0.34516573404459905,298.93096923828125,198.3735809326172,298.93096923828125,254.7511654415646,291.8703893025716,225.68091922336154,0.006097507556727203,0.017136163968493365,4.267060754115681e-05,4.644668478689682e-06,0.027384741269777847
137,lower_latitude_maritime_2020_t02_loc17,2020-08-16T12:00:00.000000000,20.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc02,54.4,244.90340028480904,0.09614377718318678,0.5018639116445627,0.7,0.13734825311883828,0.7169484452065181,298.93096923828125,198.3735809326172,298.93096923828125,254.7511654415646,291.8703893025716,225.68091922336154,0.006097507556727203,0.017136163968493365,4.267060754115681e-05,4.644668478689682e-06,0.027384741269777847
138,lower_latitude_maritime_2020_t02_loc18,2020-08-16T12:00:00.000000000,18.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc03,50.3,290.5987552463581,0.2094920179436599,0.0839881298567775,0.3,0.6983067264788664,0.27996043285592503,299.00347900390625,197.5368194580078,299.00347900390625,254.7555319296347,291.92665608723956,225.5098139444987,0.006134605601364972,0.01715448765949601,4.4073985019404336e-05,4.644668478689682e-06,0.027489881189966207
138,lower_latitude_maritime_2020_t02_loc18,2020-08-16T12:00:00.000000000,18.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc03,52.8,277.1470013466379,0.28578734408193895,0.17319666606340434,0.5,0.5715746881638779,0.3463933321268087,299.00347900390625,197.5368194580078,299.00347900390625,254.7555319296347,291.92665608723956,225.5098139444987,0.006134605601364972,0.01715448765949601,4.4073985019404336e-05,4.644668478689682e-06,0.027489881189966207
